,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,volatility
53,2018-04-01,6813.01,44071.430463,16,16.0,4,-0.0161466193899517,619.9799999999996,-277.1300000000001,7202.891376,0.0408494749292853
54,2018-04-02,7056.0,32123.560072,19,11.0,4,0.0350442991318551,360.0,215.77000000000044,-11947.870390999997,0.0447425558943693
55,2018-04-03,7405.21,37787.331811,18,22.0,4,0.0483054878299023,508.9899999999998,481.3000000000002,5663.771738999996,0.0453506485921391
56,2018-04-04,6796.1,42227.183804,16,22.0,4,-0.0858348882950011,720.5200000000004,-16.909999999999854,4439.851993000004,0.0644767225117911
57,2018-04-05,6770.76,39029.73146,16,17.0,4,-0.0037355776454287,335.3100000000004,-285.2399999999998,-3197.452343999997,0.0532616212434723
58,2018-04-06,6601.39,27455.01192,16,19.0,4,-0.0253331076753197,350.0,-803.8199999999997,-11574.719540000002,0.0438992866418823
59,2018-04-07,6895.8,32269.578267,13,20.0,4,0.0436322977019879,483.72000000000025,99.69999999999982,4814.566347,0.0482840076951625
60,2018-04-08,7018.0,21427.673165,12,17.0,4,0.0175657465403923,229.1300000000001,247.23999999999975,-10841.905102,0.0401935726054686
61,2018-04-09,6782.72,34078.297206,16,21.0,4,-0.0341000757188725,574.0,181.32999999999996,12650.624041000005,0.039515790354782
62,2018-04-10,6843.9,22326.728095,15,18.0,4,0.0089795431426508,234.0,-51.90000000000055,-11751.569111000004,0.0332489869751989
63,2018-04-11,6953.79,23997.871177,14,20.0,4,0.0159290900979485,203.0,-64.21000000000004,1671.1430820000023,0.0286059087424812
64,2018-04-12,7923.0,64861.595987,18,18.0,4,0.1304830873003545,1269.0299999999995,1140.2799999999995,40863.72481,0.0703753279780258
65,2018-04-13,7877.41,55044.523148,17,23.0,4,-0.0057707523435395,501.3899999999994,1033.5100000000002,-9817.072839,0.0637262921528409
66,2018-04-14,7999.01,31621.286357,12,23.0,4,0.0153186143826075,376.0,1045.2200000000005,-23423.236791,0.0525355985150807
67,2018-04-15,8355.0,27946.720444,12,23.0,4,0.0435423780251841,430.5200000000005,432.0,-3674.565913000002,0.0440541840508658
68,2018-04-16,8064.92,36664.069715,14,23.0,4,-0.0353363699242181,552.0,187.51000000000025,8717.349271,0.0501046396352657
69,2018-04-17,7885.02,32152.603567,14,26.0,4,-0.0225590352497178,348.3000000000002,-113.98999999999978,-4511.466148,0.0441195455515072
70,2018-04-18,8173.0,26969.04457,15,24.0,4,0.0358712816605716,368.4300000000003,-182.0,-5183.558997,0.0410979767022365
71,2018-04-19,8278.0,27113.847464,14,25.0,4,0.0127653547925479,216.0,213.07999999999996,144.80289400000038,0.0335715705543874
72,2018-04-20,8856.98,39795.337485,15,26.0,4,0.0676044553974186,752.9099999999999,971.9599999999992,12681.490020999998,0.0403253414681643
73,2018-04-21,8915.31,40872.229909,13,32.0,4,0.0065641748413219,470.0,742.3099999999995,1076.8924240000051,0.0352019383569495
74,2018-04-22,8787.02,29458.25348,12,31.0,4,-0.0144943909644873,292.9899999999998,509.0200000000005,-11413.976429000002,0.0346773855457929
75,2018-04-23,8934.01,25838.114709,14,28.0,4,0.0165897096479605,240.0,77.03000000000065,-3620.138770999998,0.0285232204736653
76,2018-04-24,9619.99,46268.790106,18,29.0,4,0.0739778829272811,809.0100000000002,704.6800000000003,20430.675397,0.0400197712824238
77,2018-04-25,8869.99,81110.037589,17,64.0,6,-0.0811695562508985,1029.8199999999997,82.96999999999935,34841.247483,0.0683848294225026
78,2018-04-26,9266.0,43300.304245,13,47.0,4,0.0436781180693198,655.8599999999988,331.9899999999998,-37809.733344,0.061488325214836
79,2018-04-27,8915.35,37241.347036,13,55.0,4,-0.0385772767752881,506.0,-704.6399999999994,-6058.957209,0.0566230601281516
80,2018-04-28,9348.0,34759.62842,10,54.0,4,0.0473879064574431,557.4799999999996,478.0100000000002,-2481.7186159999983,0.0539735296717032
81,2018-04-29,9419.0,38149.850035,10,61.0,6,0.0075665091640684,406.7700000000005,153.0,3390.221615000002,0.0441356083032399
82,2018-04-30,9246.01,35002.033875,12,59.0,6,-0.0185368187264533,333.64999999999964,330.65999999999985,-3147.816160000002,0.0391778762336742
83,2018-05-01,9071.48,41018.463633,12,56.0,4,-0.0190566809956258,448.5,-276.52000000000044,6016.429757999998,0.0336744804859384
84,2018-05-02,9247.84,26123.543961,11,52.0,4,0.0192545846236939,297.7999999999993,-171.15999999999983,-14894.919672,0.0304898010650236
85,2018-05-03,9750.0,38768.388288,12,55.0,4,0.0528772742674611,675.6000000000004,503.9899999999998,12644.844327000004,0.0363635286309562
86,2018-05-04,9713.99,28681.588879,12,56.0,4,-0.003700170528775,309.1900000000005,642.5100000000002,-10086.799409000005,0.0320799319619258
87,2018-05-05,9864.0,24990.018345,11,63.0,6,0.0153246513810623,338.0,616.1599999999999,-3691.570533999999,0.026264016262901
88,2018-05-06,9659.01,27690.351559,10,67.0,6,-0.0210006073615585,552.9699999999993,-90.98999999999978,2700.3332139999984,0.027907644696173
89,2018-05-07,9365.0,33787.640012,12,56.0,4,-0.0309118226044327,508.6700000000001,-348.9899999999998,6097.288453000005,0.0285073198047053
90,2018-05-08,9187.56,25533.831889,12,62.0,6,-0.0191289407661763,415.1599999999999,-676.4400000000005,-8253.808123000003,0.0238520901563044
91,2018-05-09,9310.0,25673.524899,12,53.0,4,0.0132386961591001,425.0,-349.0100000000002,139.69300999999905,0.0237457057931077
92,2018-05-10,9002.2,25055.063718,11,63.0,6,-0.0336200993799871,425.1200000000008,-362.7999999999993,-618.4611809999988,0.024909816296687
93,2018-05-11,8400.0,48227.048061,14,41.0,4,-0.0692372860597206,675.7999999999993,-787.5599999999995,23171.984343,0.0355837356433488
94,2018-05-12,8465.94,40241.32081,10,44.0,4,0.0078193490521317,493.8799999999992,-844.0599999999995,-7985.727251000004,0.0359350452738487
95,2018-05-13,8679.71,25632.869362,10,40.0,4,0.0249370630744792,465.3600000000006,-322.4900000000016,-14608.451447999996,0.037355177024542
96,2018-05-14,8663.34,37389.666533,12,40.0,4,-0.0018877884641445,602.9899999999998,263.34000000000015,11756.797171000002,0.0305270223556893
97,2018-05-15,8462.0,28126.956136,11,40.0,4,-0.0235147772138583,458.6900000000005,-3.940000000000509,-9262.710397000004,0.0270653247927858
98,2018-05-16,8330.0,31130.718908,11,32.0,4,-0.0157220961191243,404.9899999999998,-349.7099999999991,3003.762771999998,0.0222914908028964
99,2018-05-17,8041.46,25439.844799,11,31.0,4,-0.035252797433914,485.0,-621.8800000000001,-5690.874109,0.0219358190744681
100,2018-05-18,8239.81,23476.158251,11,37.0,4,0.0243666266582702,361.3099999999995,-222.1900000000005,-1963.6865479999976,0.0293564977471001
101,2018-05-19,8233.49,17193.424276,8,31.0,4,-0.0007673022782413,295.0699999999997,-96.51000000000022,-6282.733974999999,0.0240757668803022
102,2018-05-20,8526.98,19957.057109,8,32.0,4,0.0350252711415015,445.1000000000004,485.5199999999995,2763.632833,0.0283090133991806
103,2018-05-21,8381.24,21516.596486,9,41.0,4,-0.0172393793586762,290.3099999999995,141.4300000000003,1559.539376999997,0.0270054977777723
104,2018-05-22,7977.11,23710.902858,10,30.0,4,-0.0494196844285454,465.0700000000006,-256.3800000000001,2194.3063720000027,0.0342979408139995
105,2018-05-23,7501.95,42910.666774,13,26.0,4,-0.0614132037310239,606.8999999999996,-1025.0299999999995,19199.763916,0.0367741420966276
106,2018-05-24,7575.01,37845.446595,13,27.0,4,0.0096916847784524,463.7399999999998,-806.2299999999996,-5065.220178999996,0.0369796750612941
107,2018-05-25,7457.0,26739.95664,10,25.0,4,-0.0157014829649169,341.40000000000055,-520.1099999999997,-11105.489955,0.0302105667270909
108,2018-05-26,7333.96,19464.086071,9,23.0,4,-0.0166375729770287,320.0,-167.98999999999978,-7275.870568999999,0.0246674665733908
109,2018-05-27,7338.99,18706.945515,9,19.0,4,0.0006856153939101,168.89000000000033,-236.02000000000044,-757.1405560000021,0.0221629389126578
110,2018-05-28,7099.0,27219.438963,11,22.0,4,-0.0332473019212903,378.9799999999996,-358.0,8512.493448000001,0.0215588491955938
111,2018-05-29,7461.29,39407.21183,11,16.0,4,0.0497743924611021,507.0500000000002,127.32999999999991,12187.772867,0.040022861045475
112,2018-05-30,7375.96,32041.583623,10,38.0,4,-0.0115022582722551,308.5,36.970000000000255,-7365.628207000002,0.0337242376632372
113,2018-05-31,7485.01,30776.063102,9,25.0,4,0.0146762906299475,371.4899999999998,386.0100000000002,-1265.5205209999986,0.0287427711212307
114,2018-06-01,7521.01,28259.124078,8,24.0,4,0.004798083577763,253.01000000000025,59.720000000000255,-2516.939024,0.0234701463623057
115,2018-06-02,7640.03,26720.690219,8,27.0,4,0.015701092418484,260.3299999999999,264.0699999999997,-1538.433859000001,0.0200623904155275
116,2018-06-03,7714.26,27505.158951,8,40.0,4,0.0096690342977819,186.6899999999996,229.25,784.4687320000012,0.0163994298580162
117,2018-06-04,7487.0,32258.835115,9,41.0,4,-0.029902380921524,314.02000000000044,-34.01000000000022,4753.676164,0.0243484620918331
118,2018-06-05,7625.0,31722.973384,9,26.0,4,0.0182641392449272,321.4899999999998,-15.029999999999744,-535.8617310000009,0.0231332778162282
119,2018-06-06,7658.84,27229.991898,10,42.0,4,0.0044282137600995,231.94999999999985,-55.42000000000007,-4492.981486000001,0.0188975671246529
120,2018-06-07,7691.08,25062.227202,8,38.0,4,0.0042006795355446,145.0,204.07999999999996,-2167.764696000002,0.0154322637336953
121,2018-06-08,7603.44,23396.804671,9,40.0,4,-0.0114604393246592,172.5,-21.5600000000004,-1665.4225309999963,0.0149632552831403
122,2018-06-09,7491.73,19339.885176,8,39.0,4,-0.014801030973022,233.9799999999996,-167.11000000000058,-4056.919495000002,0.01415123150619
123,2018-06-10,6764.99,52342.020032,11,24.0,4,-0.1020389620663794,868.9199999999992,-926.09,33002.134856000004,0.0520379525262835
124,2018-06-11,6872.0,34552.162303,18,15.0,4,0.0156944012568956,312.0,-731.4399999999996,-17789.857729000003,0.0510092800800299
125,2018-06-12,6530.0,36722.211191,13,19.0,4,-0.0510482413936145,455.5100000000002,-961.7299999999996,2170.048888000005,0.0447467890716347
126,2018-06-13,6292.78,46185.5181,14,19.0,4,-0.0370039988334259,508.9200000000001,-472.21,9463.306909,0.0367032998665566
127,2018-06-14,6635.98,44478.130837,14,17.0,4,0.0531034140049691,460.0,-236.02000000000044,-1707.3872630000042,0.054194156665735
128,2018-06-15,6388.9,30018.329905,10,26.0,4,-0.0379442488638751,304.34999999999945,-141.10000000000036,-14459.800931999998,0.0477265199927588
129,2018-06-16,6483.98,22277.241147,8,22.0,4,0.0147724097569337,239.14000000000036,191.19999999999985,-7741.088757999998,0.0420730948340412
130,2018-06-17,6449.61,19847.247688,8,23.0,4,-0.0053148554896282,167.02999999999977,-186.3699999999999,-2429.993459000001,0.0343525403024936
131,2018-06-18,6712.46,31821.434995,10,27.0,4,0.0399458369222574,414.3800000000001,323.5600000000004,11974.187307,0.0368154134912776
132,2018-06-19,6741.21,24311.421143,10,32.0,4,0.0042739332484725,188.73999999999975,257.2300000000005,-7510.013852,0.0301995358467576
133,2018-06-20,6761.51,26359.752452,10,34.0,4,0.0030068038579093,265.4199999999992,311.90000000000055,2048.331309000001,0.0247948649728304
134,2018-06-21,6718.84,25428.854048,8,37.0,4,-0.0063307173048961,122.43000000000028,6.380000000000109,-930.8984039999996,0.0213112810899714
135,2018-06-22,6045.0,52157.370833,13,28.0,4,-0.1056840365203006,815.0300000000007,-696.21,26728.516785,0.0594071896153263
136,2018-06-23,6149.98,26622.788589,11,17.0,4,0.0172173457138621,251.52000000000044,-611.5300000000007,-25534.582244,0.0554688326013667
137,2018-06-24,6136.97,47445.998955,12,15.0,4,-0.0021176947675519,509.8000000000002,-581.8699999999999,20823.210366000003,0.0459479892367449
138,2018-06-25,6252.0,39164.515306,11,16.0,4,0.0185702775461639,288.02999999999975,207.0,-8281.483649000002,0.040812686208762
139,2018-06-26,6070.78,19377.240484,10,21.0,4,-0.0294143149196237,237.54,-79.19999999999982,-19787.274822,0.0363725367325919
140,2018-06-27,6133.73,19225.671098,10,18.0,4,0.0103159501289998,219.4300000000003,-3.240000000000691,-151.56938600000285,0.0317472699351306
141,2018-06-28,5853.98,30585.266026,10,20.0,4,-0.0466812759721211,346.0100000000002,-398.0200000000005,11359.594928000002,0.0343635295159682
142,2018-06-29,6197.92,33911.287278,14,16.0,4,0.0570919800962898,520.0,127.14000000000031,3326.0212520000023,0.0485762482800589
143,2018-06-30,6390.07,37919.61284,12,22.0,4,0.0305314710532554,342.96000000000004,256.34000000000015,4008.325561999998,0.0415666335719707
144,2018-07-01,6356.81,27562.965974,45,27.0,5,-0.00521854375052,190.0600000000004,502.8300000000008,-10356.646866000005,0.0355410845090482
145,2018-07-02,6615.29,36230.452264,59,27.0,5,0.0398569571685998,413.3800000000001,417.3699999999999,8667.48629,0.0334929732807084
146,2018-07-03,6513.86,38657.781691,48,31.0,0,-0.0154514219117379,216.34000000000012,123.78999999999996,2427.329426999997,0.0327398497047873
147,2018-07-04,6586.98,23571.892777,42,33.0,0,0.011162758917985,343.8100000000004,230.1699999999992,-15085.888913999996,0.0268086455834727
148,2018-07-05,6529.2,35071.972898,45,37.0,0,-0.0088105490726145,258.6700000000001,-86.09000000000015,11500.080121,0.0237347264110877
149,2018-07-06,6609.78,29397.094748,43,34.0,0,0.0122659461072739,223.54,95.92000000000009,-5674.8781500000005,0.0200116676916727
150,2018-07-07,6756.98,23973.876886,40,34.0,0,0.0220256742671963,309.27999999999975,170.0,-5423.217862000001,0.0184048063683296
151,2018-07-08,6712.1,24622.947794,42,38.0,0,-0.0066641769293769,112.5600000000004,182.90000000000052,649.0709080000015,0.0177643408346093
152,2018-07-09,6662.12,26732.40655,41,39.0,0,-0.0074741155247471,189.82000000000065,52.34000000000015,2109.458756,0.0159950953586032
153,2018-07-10,6296.91,38560.672702,47,37.0,0,-0.0563787153338701,418.0,-460.0699999999997,11828.266152000004,0.0329671938644911
154,2018-07-11,6378.07,28715.498487,42,29.0,0,0.0128065068707635,127.01000000000022,-334.03000000000065,-9845.174215000005,0.0314598078187262
155,2018-07-12,6250.57,31306.663348,49,33.0,0,-0.0201928841651395,310.27999999999975,-411.5500000000002,2591.164860999997,0.0265054090321526
156,2018-07-13,6214.57,26375.325286,45,29.0,0,-0.0057761244704489,240.0,-82.34000000000015,-4931.338061999999,0.0218828748222435
157,2018-07-14,6251.99,17783.071999,40,29.0,0,0.0060032779503932,157.0,-126.07999999999991,-8592.253287,0.0197300961523148
158,2018-07-15,6353.01,22979.211508,37,32.0,0,0.0160289032728697,169.60000000000036,102.44000000000052,5196.1395090000005,0.0194300283400053
159,2018-07-16,6723.35,36204.87708,43,36.0,0,0.0566578258813839,416.90000000000055,508.7800000000007,13225.665571999998,0.0327538935814444
160,2018-07-17,7317.44,52105.423459,67,39.0,0,0.0846739978045521,816.9499999999998,1065.4499999999998,15900.546379,0.0431549591961053
161,2018-07-18,7381.9,59487.64345,70,42.0,0,0.0087705180230867,362.6999999999998,1028.8899999999994,7382.219991000005,0.0393090113039788
162,2018-07-19,7466.21,41218.256437,56,44.0,0,0.0113564495565262,306.27999999999975,742.8599999999997,-18269.387013000007,0.0336937999349599
163,2018-07-20,7337.53,46140.313447,54,47.0,0,-0.0173852338763188,427.0,20.090000000000146,4922.057010000004,0.0352157130280149
164,2018-07-21,7398.78,28886.490291,43,43.0,0,0.0083128480216661,247.47000000000023,16.88000000000011,-17253.823156000002,0.028775001929604
165,2018-07-22,7394.79,30270.21844,42,46.0,0,-0.0005394235599317,246.89999999999964,-71.42000000000007,1383.7281490000023,0.0241088078146851
166,2018-07-23,7721.01,41646.346671,53,44.0,0,0.0431694863012378,458.0,383.4800000000005,11376.128231,0.0276603351054147
167,2018-07-24,8397.24,60121.163749,73,49.0,7,0.0839578959344179,790.0,998.46,18474.817078,0.0411947609849807
168,2018-07-25,8175.64,48257.649124,70,54.0,7,-0.0267440792484902,441.7700000000005,780.8500000000004,-11863.514624999996,0.0488146691783676
169,2018-07-26,7920.0,43223.481682,65,53.0,0,-0.0317677953544529,465.6300000000001,198.98999999999975,-5034.167442000005,0.0477149915096637
170,2018-07-27,8188.57,43671.005891,62,47.0,0,0.0333480736191315,480.0,-208.67000000000007,447.5242090000029,0.0424392462893696
171,2018-07-28,8225.04,26215.173839,44,54.0,0,0.0044438804160288,179.54000000000087,49.40000000000055,-17455.832052,0.03488313456662
172,2018-07-29,8211.0,25531.226185,45,54.0,0,-0.001708441134843,179.51000000000022,291.0,-683.9476539999996,0.0290903066378264
173,2018-07-30,8173.92,39692.416542,52,53.0,0,-0.0045261207623845,407.0,-14.649999999999636,14161.190357,0.024365009939659
174,2018-07-31,7730.93,48296.915587,55,48.0,0,-0.055719432123007,547.0,-494.1100000000006,8604.499045000004,0.0364996369942569
175,2018-08-01,7604.58,42582.312932,52,39.0,0,-0.0164784684795186,320.0,-606.4200000000001,-5714.602655000002,0.0298031514371565
176,2018-08-02,7525.71,37665.696684,46,39.0,0,-0.0104255390182184,253.73999999999975,-648.21,-4916.616247999998,0.0245674263325758
177,2018-08-03,7418.78,44669.486047,49,36.0,0,-0.0143105351679387,257.5600000000004,-312.15000000000055,7003.789362999996,0.0200602568958801
178,2018-08-04,7009.84,36288.42601,52,31.0,0,-0.0566997469259455,568.8100000000004,-594.7399999999998,-8381.060036999996,0.0275924151353062
179,2018-08-05,7024.19,32894.849782,45,23.0,5,0.0020450298312246,207.57999999999996,-501.5200000000005,-3393.5762280000054,0.02772429311865
180,2018-08-06,6934.82,32760.191643,51,25.0,5,-0.0128048079501196,339.0,-483.96,-134.6581389999992,0.0228275992869836
181,2018-08-07,6720.06,45438.473501,54,25.0,5,-0.031458015064116,480.46,-289.77999999999975,12678.281858000002,0.020231109909881
182,2018-08-08,6285.0,59550.536319,76,23.0,5,-0.0669312410244165,598.54,-739.1899999999996,14112.062818,0.0290867611645016
183,2018-08-09,6529.79,51941.185111,57,19.0,5,0.0382089414640777,444.21,-405.02999999999975,-7609.351208,0.0460496286327616
184,2018-08-10,6144.01,59034.974902,50,21.0,5,-0.0608971600580751,549.4899999999998,-576.0500000000002,7093.789791000003,0.0456744329794554
185,2018-08-11,6232.35,47133.418555,53,18.0,5,0.0142758452890501,517.0,-52.64999999999964,-11901.556347000003,0.0434682346464366
186,2018-08-12,6308.33,38567.770712,44,18.0,5,0.0121175135164145,342.3000000000002,-221.46000000000004,-8565.647842999999,0.0380622306822786
187,2018-08-13,6246.35,53895.828783,49,21.0,5,-0.0098736890997891,399.96,102.34000000000016,15328.058071,0.031172025598179
188,2018-08-14,6188.08,50186.745091,75,16.0,5,-0.0093724322784159,370.3299999999999,-44.27000000000044,-3709.083692,0.0254877053399111
189,2018-08-15,6267.16,68806.687026,63,18.0,5,0.0126984405980516,436.8900000000003,-41.17000000000007,18619.941935000003,0.0234146440051191
190,2018-08-16,6311.75,48515.254618,47,21.0,5,0.0070896741880748,274.39999999999964,65.39999999999964,-20291.432408,0.0195735011911838
191,2018-08-17,6584.49,57851.610803,48,19.0,5,0.0423039077871832,299.6000000000004,396.4099999999999,9336.356185000004,0.0266757010008086
192,2018-08-18,6387.96,53742.322172,42,24.0,5,-0.0303019148563852,332.0,120.80000000000018,-4109.288631000003,0.0324303504180399
193,2018-08-19,6477.53,45190.847994,36,27.0,5,0.0139242962674471,241.0,165.77999999999977,-8551.474177999997,0.0274646505801885
194,2018-08-20,6254.84,49435.55526,43,26.0,5,-0.0349837008045028,310.0,-329.64999999999964,4244.707265999998,0.0306653153141805
195,2018-08-21,6480.0,41569.947408,46,19.0,5,0.0353649463088417,264.9200000000001,92.03999999999996,-7865.607852000001,0.0340886319613316
196,2018-08-22,6360.89,77909.391359,54,21.0,5,-0.0185522056955178,631.3400000000001,-116.63999999999942,36339.443951,0.0307174024176244
197,2018-08-23,6525.01,40358.166825,46,18.0,5,0.025474181105967,234.71000000000004,270.1700000000001,-37551.224534,0.0289908496654482
198,2018-08-24,6681.64,38305.675322,43,19.0,5,0.0237209806235593,284.5,201.64000000000036,-2052.491502999997,0.0252432419867659
199,2018-08-25,6733.64,19220.505929,39,22.0,5,0.0077523928581911,138.39000000000033,372.75,-19085.169393000004,0.0207705919007772
